Smiles,pIC50_calc,Molecule ChEMBL ID,Molecule Name,MW,LogP,HBD,HBA,QED
C=CC(=O)N1CCCC(n2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)C1,8.187086643357144,CHEMBL4454392,,410.48200000000014,1.3858999999999992,2.0,9.0,0.6219961815450182
C=CC(=O)N1CCCC(n2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)C1,7.242603971206976,CHEMBL4454783,,366.42900000000014,1.4669199999999996,1.0,8.0,0.7033697959254239
C=CC(=O)N1CCCC(n2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)C1,7.939302159646388,CHEMBL4442778,,380.41200000000015,0.9709999999999998,1.0,9.0,0.5279638624577733
C=CC(=O)N1CCCC(n2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)C1,7.882728704344236,CHEMBL4460560,,437.50800000000027,0.9951000000000008,1.0,10.0,0.6003076625590817
C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.402085528797472,CHEMBL4244148,,352.40200000000016,1.1584999999999996,1.0,8.0,0.7087765302404619
C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.229147988357855,CHEMBL4249492,,396.45500000000015,1.2678999999999996,1.0,9.0,0.6235542872330561
C=CC(=O)N1CCCC(n2nc(Br)c3c(N)ncnc32)C1,7.025488307262672,CHEMBL4582632,,351.20800000000014,1.5205,1.0,6.0,0.8289035909541191
C=CC(=O)N1CCCC(n2nc(I)c3c(N)ncnc32)C1,7.084072788302884,CHEMBL4554776,,398.20800000000014,1.3626,1.0,6.0,0.6097633001574244
C=CC(=O)N1CCC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.0,CHEMBL4090883,,285.35100000000006,1.5710999999999995,1.0,4.0,0.8694403975471959
C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,5.0,CHEMBL4062946,,271.32400000000007,1.5467999999999995,2.0,4.0,0.8305781204594602
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,5.5,CHEMBL1873475,IBRUTINIB,440.5070000000002,4.2173000000000025,1.0,7.0,0.4667032430058404
C=CC(=O)N1CCOc2ccc(-c3ncnc4[nH]cc(CCOC)c34)cc21,5.0,CHEMBL4280180,,364.40500000000026,2.725200000000001,1.0,5.0,0.7043086102735765
C=CC(=O)N1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.692503962086787,CHEMBL4083094,,299.3780000000001,1.8171,1.0,4.0,0.8780406851052202
C=CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,5.0,CHEMBL4064018,,297.3620000000001,1.5711,1.0,4.0,0.8546429473415461
C=CC(=O)N1CCc2ccc(-c3ncnc4[nH]cc(C(=O)OCC)c34)cc21,5.825068406471558,CHEMBL3651000,,362.3890000000002,2.8767000000000014,1.0,5.0,0.5694510728502791
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,5.0,CHEMBL4085457,RITLECITINIB,285.35100000000006,1.9352999999999996,2.0,4.0,0.8451673485107614
C=CC(=O)NCC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,5.522878745280337,CHEMBL4796206,,458.5220000000003,2.964500000000001,3.0,7.0,0.4454935895362874
C=CC(=O)NCC(=O)Nc1cccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)c1,5.811915626285062,CHEMBL4756648,,421.4610000000002,1.970799999999999,3.0,8.0,0.4277531326585883
C=CC(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,7.353517727308535,CHEMBL5432626,,376.46400000000006,3.7752200000000022,2.0,6.0,0.6132184768254089
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C,5.825068406471558,CHEMBL3650993,,350.37800000000016,3.2345200000000016,2.0,5.0,0.5437814213630386
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,5.825068406471558,CHEMBL3650995,,370.79600000000016,3.579500000000002,2.0,5.0,0.5281704522886217
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1OC,5.825068406471558,CHEMBL3639498,,366.3770000000002,2.934700000000001,2.0,6.0,0.5131225224366089
C=CC(=O)Nc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,5.804377056413063,CHEMBL4749364,,401.47000000000014,3.8483000000000023,2.0,6.0,0.611061670825256
C=CC(=O)Nc1ccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)cc1,5.522878745280337,CHEMBL4756089,,364.4090000000001,2.8546000000000005,2.0,7.0,0.5970835133394495
C=CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,6.0,CHEMBL4746272,,401.4700000000002,3.848300000000002,2.0,6.0,0.6110616708252559
C=CC(=O)Nc1ccc(-c2ccnc(Nc3cnn(CCOC)c3)n2)cc1,5.966978555317089,CHEMBL4780984,,364.40900000000016,2.8546000000000005,2.0,7.0,0.5970835133394495
C=CC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,5.522878745280337,CHEMBL4577029,,443.5550000000002,3.7086000000000015,3.0,7.0,0.4577676379782893
C=CC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,6.03810452633215,CHEMBL4566849,,430.5120000000002,3.7934000000000023,3.0,7.0,0.4684195285847138
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(C)c3)ncn2)cc1,5.522878745280337,CHEMBL4526018,,349.398,2.6903000000000006,3.0,7.0,0.5675948915576421
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)cc1,5.678194516142461,CHEMBL4541547,,379.4240000000001,2.1456,4.0,8.0,0.4208827374031898
C=CC(=O)Nc1ccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)cc1,6.359419193510347,CHEMBL4590588,,432.4880000000001,2.2092,3.0,9.0,0.3973062250651814
C=CC(=O)Nc1ccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)cc1,6.218460031394058,CHEMBL4452640,,459.5140000000002,1.8183999999999991,2.0,10.0,0.4178946097979854
C=CC(=O)Nc1ccc2ncn(-c3cncc(NC(C)(C)C)n3)c2c1,7.397940008672037,CHEMBL4209458,,336.3990000000001,3.150400000000001,2.0,6.0,0.715022386531478
C=CC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,5.689731633367552,CHEMBL4761545,,401.4700000000002,3.848300000000002,2.0,6.0,0.6110616708252559
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(C)c3)ncn2)c1,5.65033401590337,CHEMBL4789894,,320.356,2.7452000000000005,2.0,6.0,0.706148784991306
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCN(C)C)c3)ncn2)c1,5.522878745280337,CHEMBL4750831,,377.4520000000001,2.769800000000001,2.0,7.0,0.5870858785038919
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCO)c3)ncn2)c1,5.587035728003337,CHEMBL4778584,,350.38200000000006,2.200499999999999,3.0,7.0,0.5643306005937229
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)c1,5.544850478820172,CHEMBL4793519,,364.4090000000001,2.8546000000000005,2.0,7.0,0.5970835133394495
C=CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,5.698970004336019,CHEMBL4237557,,347.4180000000001,3.9835600000000015,3.0,2.0,0.623276849935737
C=CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C,5.481486060122113,CHEMBL4241958,,431.5360000000003,4.2425200000000025,4.0,3.0,0.4537351079872618
C=CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,5.745693667668714,CHEMBL4758891,,401.47000000000025,3.848300000000002,2.0,6.0,0.6110616708252558
C=CC(=O)Nc1cccc(-c2ccnc(Nc3cnn(CCOC)c3)n2)c1,5.890759031411797,CHEMBL4754557,,364.40900000000016,2.8546000000000005,2.0,7.0,0.5970835133394495
C=CC(=O)Nc1cccc(-c2cnc3c(c2)CC(=O)N3)c1,4.0,CHEMBL3934456,,279.2989999999999,2.3676999999999992,2.0,3.0,0.847250207490674
C=CC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,5.0,CHEMBL3639444,,275.311,3.4213000000000013,1.0,3.0,0.7450481640974048
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccccc4)c23)c1,5.825068406471558,CHEMBL3651050,,340.386,4.416400000000002,2.0,3.0,0.5404108104644059
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,6.102372908709558,CHEMBL3650988,,336.3510000000001,2.926100000000001,2.0,5.0,0.5513957911645715
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1C,5.825068406471558,CHEMBL3650994,,350.37800000000016,3.2345200000000016,2.0,5.0,0.5437814213630386
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(CCOC)c23)c1,5.0,CHEMBL4288086,,322.3680000000001,2.938300000000001,2.0,4.0,0.6838631282578074
C=CC(=O)Nc1cccc(-c2ncnc3[nH]ccc23)c1,5.0,CHEMBL4085582,,264.288,2.7494000000000005,2.0,3.0,0.7144427841411302
C=CC(=O)Nc1cccc(CNc2c(C(N)=O)cnn3cccc23)c1,5.698970004336019,CHEMBL4092337,,335.367,2.1697999999999995,3.0,5.0,0.6008577534755867
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccc(F)cc3)ncn2)c1,5.522878745280337,CHEMBL4556768,,363.396,4.095900000000001,3.0,5.0,0.5510379617054605
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1,6.024568191490737,CHEMBL3601722,,443.5550000000002,3.7086000000000015,3.0,7.0,0.4577676379782893
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,5.96018944585165,CHEMBL4573218,,430.5120000000002,3.793400000000002,3.0,7.0,0.4684195285847138
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccccc3)ncc2C(N)=O)c1,5.422331981267469,CHEMBL4065693,,387.4430000000001,3.660700000000001,4.0,5.0,0.4411383984929596
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccccc3)ncn2)c1,5.522878745280337,CHEMBL4587735,,345.406,3.956800000000001,3.0,5.0,0.5650348321288932
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(C)c3)ncn2)c1,5.522878745280337,CHEMBL4539137,,349.398,2.6903000000000006,3.0,7.0,0.5675948915576421
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)c1,5.522878745280337,CHEMBL4572373,,379.4240000000001,2.145599999999999,4.0,8.0,0.4208827374031898
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)c1,5.689731633367552,CHEMBL4574614,,393.45100000000014,2.7997000000000005,3.0,8.0,0.4548480622466747
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,7.75448733218585,CHEMBL3601231,,464.9570000000002,4.446800000000003,3.0,7.0,0.4241077630794582
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)c1,6.97061622231479,CHEMBL3601242,,383.8430000000001,3.343700000000001,3.0,7.0,0.5412708490343154
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCO)c3)ncc2Cl)c1,7.494850021680094,CHEMBL3601120,,413.86900000000014,2.7990000000000004,4.0,8.0,0.3982918804946135
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,7.292429823902063,CHEMBL3601115,,427.8960000000002,3.453100000000002,3.0,8.0,0.425256151068097
C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,5.946537395074545,CHEMBL5194482,,495.5870000000003,3.4597000000000024,2.0,8.0,0.3792818335162672
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)c1,6.991399828238082,CHEMBL4455024,,432.4880000000001,2.2092,3.0,9.0,0.3973062250651814
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)c1,6.400772137226204,CHEMBL4440612,,388.4350000000001,2.29022,2.0,8.0,0.5067770429937003
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)c1,6.7121982700697735,CHEMBL4465262,,402.4180000000001,1.7942999999999998,2.0,9.0,0.3708719423537622
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)c1,6.795066477645855,CHEMBL4576447,,459.5140000000002,1.8183999999999996,2.0,10.0,0.4178946097979854
C=CC(=O)Nc1cccc(Cn2nc(Br)c3c(N)ncnc32)c1,7.13608262304214,CHEMBL4589134,,373.2140000000001,2.3438,2.0,6.0,0.6843563347036353
C=CC(=O)Nc1cccc(Cn2ncc3c(Nc4cnn(C)c4)ncnc32)c1,6.060281117645896,CHEMBL4442811,,374.4080000000001,2.4762000000000004,2.0,8.0,0.5027762062681106
C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)c1,5.852632892206214,CHEMBL5189603,,418.83700000000016,1.9039999999999992,3.0,8.0,0.60923617929232
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc4c(c3)COB4O)ncc2OC)c1,6.0,CHEMBL4649397,,418.2180000000002,2.3633,3.0,8.0,0.3959108359365914
C=CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,5.0,CHEMBL3648429,,289.338,3.8114000000000017,1.0,3.0,0.7429586812343851
C=CCCn1cc(-c2nc(Nc3ccc(C4CCNCC4)cc3)nc3[nH]ccc23)cn1,9.585026652029182,CHEMBL4745155,,413.5290000000001,4.608100000000003,3.0,6.0,0.3855219503640651
C=CCN(C1CCCC1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.259637310505756,CHEMBL3955757,,311.43300000000005,2.967200000000001,1.0,4.0,0.86254237549654
C=CCN1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,6.540607512240769,CHEMBL4748445,,388.5190000000001,4.517120000000004,1.0,6.0,0.6294343388135437
C=CCn1nc(C)c(-c2ncnc3[nH]ccc23)n1,6.291579099865287,CHEMBL4447949,,240.27,1.7108199999999998,1.0,5.0,0.7072470603678869
C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,5.0,CHEMBL4095253,,427.4860000000002,2.3469,1.0,8.0,0.664918936627782
C=CS(=O)(=O)NCCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,6.118558278058607,CHEMBL5404973,,426.54600000000016,3.578420000000002,2.0,7.0,0.5422483173166722
C=CS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,7.827313134720455,CHEMBL5422938,,412.5190000000001,3.5359200000000026,2.0,7.0,0.5867567259730042
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,5.958607314841775,CHEMBL4248386,,383.4730000000002,3.7442600000000015,3.0,3.0,0.6247239630308647
C=CS(=O)(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,5.825068406471558,CHEMBL3651032,,372.4060000000002,2.6868000000000007,2.0,6.0,0.6431407493063981
C=CS(=O)(=O)Nc1cccc(CNc2c(C(N)=O)cnn3cccc23)c1,5.896196279044043,CHEMBL4084598,,371.4220000000001,1.9305,3.0,6.0,0.5863065525145739
C=C[C@@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,8.221848749616356,CHEMBL3647846,,385.8550000000001,3.160880000000001,3.0,6.0,0.6831620450055031
C=C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.602059991327962,CHEMBL3647836,,385.8550000000001,3.160880000000001,3.0,6.0,0.6831620450055031
C=Cc1nc(NC(=O)Nc2ccc(N3CCNCC3)cc2)nn1C(=C)c1ccc(S(C)(=O)=O)cc1,5.000043431619807,CHEMBL3642251,,493.59300000000025,2.8972000000000016,3.0,8.0,0.4627064213675156
CC#CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,5.825068406471558,CHEMBL3651016,,348.36200000000014,2.7634000000000007,2.0,5.0,0.5580829782487996
CC#CCN1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,6.100179497572904,CHEMBL4776686,,400.53000000000014,4.354420000000004,1.0,6.0,0.6452601910894643
CC(=O)C1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.6595558851598815,CHEMBL3652279,,433.5780000000002,2.5836999999999994,1.0,6.0,0.7516944374422515
CC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,5.757707095017069,CHEMBL4761132,,401.43400000000014,1.46438,0.0,9.0,0.5120493051619305
CC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.292429823902063,CHEMBL4110847,,338.37100000000004,1.1966800000000002,2.0,6.0,0.8491869972058921
CC(=O)N1CC2CC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2C1,7.431798275933005,CHEMBL3944988,,375.86400000000015,2.2759,2.0,7.0,0.8518973239316147
CC(=O)N1CCC(C(=O)N2C[C@H](N(C)c3ncnc4[nH]ccc34)C3(CC3)C2)CC1,5.6020599913279625,CHEMBL4287238,,396.4950000000003,1.6436,1.0,5.0,0.8526006379301261
CC(=O)N1CCC(Cc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,7.899974269892137,CHEMBL5074436,,364.4530000000002,2.907900000000001,1.0,6.0,0.7702844119716964
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,6.645891560852599,CHEMBL3335677,,302.33800000000014,1.0902999999999996,3.0,4.0,0.7722511158943457
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,6.1938200260161125,CHEMBL3593763,,301.35000000000014,1.0846,3.0,4.0,0.7888117374594694
CC(=O)N1CCC(Nc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,7.50003813440381,CHEMBL5084809,,365.4410000000002,2.529700000000001,2.0,7.0,0.7386611271497572
CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,10.116338564846382,CHEMBL3665125,,336.3990000000001,2.4427000000000003,2.0,5.0,0.7670081667200557
CC(=O)N1CCC(Oc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,7.299988937677887,CHEMBL5075565,,366.4250000000002,2.496600000000001,1.0,7.0,0.7635775715443047
CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,8.397940008672037,CHEMBL3905686,,417.9450000000003,3.590300000000002,2.0,7.0,0.7898445021522867
CC(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,7.036212172654444,CHEMBL3335680,,302.3380000000001,1.0902999999999996,3.0,4.0,0.7722511158943456
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]cc(Cl)c3n2)C1,9.83386602969489,CHEMBL3639640,,384.8710000000001,3.404520000000001,2.0,5.0,0.7222019348199389
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]ccc3n2)C1,10.05749589383192,CHEMBL3665145,,350.4260000000001,2.75112,2.0,5.0,0.7583702269422784
CC(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.718966632752272,CHEMBL3665129,,350.4260000000001,2.8328000000000007,2.0,5.0,0.7583921399947744
CC(=O)N1CCC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.642065152999546,CHEMBL3665123,,336.39900000000006,2.4427000000000003,2.0,5.0,0.7670081667200557
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,8.0,CHEMBL3665164,,337.38700000000006,1.8377,2.0,6.0,0.7563253316634169
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,8.0,CHEMBL3665169,,336.39900000000006,2.4427000000000003,2.0,5.0,0.7670081667200557
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3ccn(C)c3n2)C1,8.0,CHEMBL3665166,,350.4260000000001,2.4531,1.0,6.0,0.7851631106045467
CC(=O)N1CCN(C2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)CC1,6.647817481888637,CHEMBL3908325,,467.54900000000026,2.580380000000001,2.0,7.0,0.6737744986735222
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.071245797823346,CHEMBL3651603,,418.50100000000026,2.4089,1.0,6.0,0.6880886947488458
CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)cc3C(N)=O)cc2)CC1,9.0,CHEMBL3702910,,499.5970000000004,1.8332799999999996,2.0,8.0,0.6143053030092226
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,4.958607314841775,CHEMBL4854822,,424.4800000000003,2.3928000000000003,2.0,7.0,0.6697156787708476
CC(=O)N1CCN(c2ccc(Nc3ncc(C)c(N4CCC5(CCNC5=O)CC4)n3)cc2)CC1,7.275724130399211,CHEMBL5077973,,463.5860000000004,2.3036200000000004,2.0,7.0,0.7186547375379027
CC(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1,6.920818753952375,CHEMBL2181325,,485.5880000000003,4.158700000000002,1.0,7.0,0.5186868330802455
CC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.033389013318066,CHEMBL3665120,,322.37200000000007,2.0526,2.0,5.0,0.7705126138764973
CC(=O)N1CC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.401209493236886,CHEMBL3665126,,322.37200000000007,2.0526,2.0,5.0,0.7705126138764973
CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,5.0,CHEMBL4075230,,285.3510000000001,1.4049999999999998,1.0,4.0,0.8600240396398156
CC(=O)N1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc21,8.221848749616356,CHEMBL4869302,,376.4640000000001,3.8820200000000025,1.0,6.0,0.7477037762557547
CC(=O)NCC(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1,4.795880017344075,CHEMBL4283881,,342.4030000000002,0.5212000000000008,2.0,5.0,0.8447996161262574
CC(=O)NCC1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.818156412055227,CHEMBL3652293,,462.6200000000002,2.1308,2.0,6.0,0.6520807038222258
CC(=O)N[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.244125144327507,CHEMBL4112922,,381.4840000000002,2.0898000000000003,2.0,6.0,0.7220717754190286
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.995678626217358,CHEMBL2376340,,393.4470000000002,3.011800000000002,3.0,5.0,0.617351922294263
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C)C5CC5)c4n3)cc21,6.25910675601623,CHEMBL2376436,,419.4850000000002,3.401900000000002,3.0,5.0,0.567363158550612
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C(=O)N5CC(C#N)C5)c4n3)cc21,5.8696662315049934,CHEMBL2376438,,487.5200000000003,1.9738799999999996,3.0,7.0,0.4803889328651454
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C5CC5)c4n3)cc21,5.751073710097318,CHEMBL2376437,,419.4850000000002,3.401900000000002,3.0,5.0,0.567363158550612
CC(=O)N[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.638272163982407,CHEMBL3903941,,381.4840000000002,2.0898000000000003,2.0,6.0,0.7220717754190286
CC(=O)N[C@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.767003889607846,CHEMBL2376339,,393.4470000000002,3.011800000000002,3.0,5.0,0.617351922294263
CC(=O)Nc1ccc(-c2cc(C)nc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,5.265826334793921,CHEMBL2208030,,403.4860000000002,3.9906200000000025,2.0,6.0,0.6706065593152828
CC(=O)Nc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,5.265826334793921,CHEMBL2208026,,389.4590000000001,3.6822000000000026,2.0,6.0,0.692980162581907
CC(=O)Nc1ccc(-c2ccnc(NCC3CN(C(=O)c4c(Cl)cccc4Cl)C3)n2)cc1,4.911954370472159,CHEMBL2207763,,470.3600000000002,4.592900000000003,2.0,5.0,0.5504059073054225
CC(=O)Nc1ccc(-c2ccnc(NCCCNC(=O)c3c(Cl)cccc3Cl)n2)cc1,6.036224487591976,CHEMBL2207761,,458.3490000000001,4.640800000000003,3.0,5.0,0.427695403889567
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,8.537602002101044,CHEMBL4279986,,387.48700000000025,4.835900000000003,2.0,5.0,0.6557444089527074
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)cc1,8.102372908709558,CHEMBL4290297,,402.5020000000002,3.597400000000002,2.0,6.0,0.679411690991751
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,6.932096150452693,CHEMBL1077458,,389.4590000000002,3.6822000000000026,2.0,6.0,0.6929801625819069
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1,6.985876540932629,CHEMBL2208024,,387.48700000000025,4.835900000000003,2.0,5.0,0.6557444089527074
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,7.131008010397238,CHEMBL2208025,,389.4590000000002,3.6822000000000026,2.0,6.0,0.6929801625819069
CC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,6.789622345139944,CHEMBL2208023,,304.353,3.845600000000001,2.0,4.0,0.7681135865541039
